title,x,y,lat,lng
ตลาดประชานิเวศน์,666986.3277,1530632.084,13.840562039994916,100.54507536657846
ตลาดบางกะปิ 1 2,677980.1367,1522550.768,13.76685770062902,100.64625640017006
ตลาดหนองจอก,701718.5984,1532614.387,13.85624059978466,100.8664753954255
ตลาดรัชดาภิเษก,659635.1359,1517464.48,13.72195757731907,100.47632549464502
ตลาดเทวราช,662451.0541,1522931.468,13.771217009524838,100.502676258766
ตลาดธนบุรี (สนามหลวง 2),645980.7933,1519270.434,13.739005123230124,100.35016785145095
ตลาดหทัยมิตร,686197.3165,1533601.195,13.866212027057458,100.72297276779251
ตลาดกลางดินแดง,668212.3993,1522088.153,13.763263481177283,100.55590475067812
ตลาดห้วยขวาง,669713.8646,1523692.309,13.777674957375947,100.56988586475677
ตลาดทุ่งครุพลาซ่า,662502.0665,1509088.536,13.646086714160933,100.50235233385011
ตลาดวัดกลาง,660229.7748,1517610.841,13.723247636169512,100.4818317930415
ตลาดกลางแฮปปี้แลนด์,677545.5848,1523199.158,13.772744959115851,100.642279028831
ตลาดนัดมารวย,652974.1992,1508231.144,13.63885362143011,100.41423942140167
สดวงศ์สว่างและวงศ์สว่างพลาซ่า,664627.0006,1528808.413,13.824214681084651,100.52314346879388
ตลาดศิลวัฒน์,672027.6834,1512437.838,13.675811822193287,100.59059754065127
ตลาดกลางสินค้าสัตว์น้ำกรุงเทพบางบอน,649861.8897,1509490.653,13.650401194010419,100.38553870362813
ตลาดนัมเบอร์วัน ราม 2 (อาคาร 2),682107.4721,1511941.645,13.670711426737887,100.68373742939947
ตลาดนัมเบอร์วัน ราม 2 (อาคาร1),682131.0787,1511977.406,13.671033163365745,100.6839579223304
ตลาดนัมเบอร์วัน ราม 2 (อาคาร 3),682100.2009,1511886.942,13.670217460492907,100.68366670904742
ตลาดบ้านหม้อ,661934.4209,1520101.049,13.745661776388285,100.4977357803731
ตลาดกลางร่มเกล้า,687317.4466,1522684.946,13.76747807056398,100.73260502967736
เคหะทุ่งสองห้อง,671454.4428,1537089.237,13.898661626312569,100.5868030689284
ตลาดเพิ่มทรัพย์,665279.8891,1513339.062,13.68435056272482,100.52827487331594
ตลาดมีนบุรี,686908.2913,1527599.34,13.811921010215784,100.72914872715585
ศูนย์การค้ามีนบุรี,686889.0891,1527752.864,13.813309810002515,100.72898137121372
ตลาดทรัพย์จันทร์ผัน,671873.8397,1525861.483,13.797153126656506,100.58999333385526
ตลาดสายไหม กม.19,678524.5777,1538490.015,13.910888272164296,100.65230777432818
